,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,days_birth,days_employed,work_phone,home_phone,email,occup_type,family_size,begin_month,credit
23205,F,N,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,-13038,-1617,0,0,1,No job,2.0,-6.0,2.0
23206,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12974,-2379,0,0,0,Laborers,4.0,-14.0,1.0
23207,F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,-21111,-4816,0,0,0,Core staff,2.0,-48.0,2.0
23208,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-19982,-1724,0,1,0,No job,2.0,-33.0,2.0
23209,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-21757,-2705,0,0,0,Drivers,2.0,-33.0,2.0
23210,F,N,Y,3,202500.0,State servant,Higher education,Married,House / apartment,-12904,-1404,0,1,0,Core staff,5.0,-23.0,2.0
23211,F,N,Y,0,45000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15724,-1389,1,1,0,Sales staff,2.0,-37.0,2.0
23212,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-8755,-1061,0,0,0,Laborers,1.0,-3.0,1.0
23213,F,N,Y,0,178200.0,Commercial associate,Higher education,Separated,House / apartment,-13446,-1677,0,0,0,No job,1.0,-28.0,2.0
23214,F,Y,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15525,-3357,0,0,0,Accountants,4.0,-16.0,1.0
23215,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,-11809,-536,0,0,1,Accountants,3.0,-10.0,2.0
23216,F,N,Y,3,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16694,-412,1,1,0,Sales staff,5.0,-19.0,1.0
23217,M,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13353,-567,0,0,0,No job,4.0,-24.0,1.0
23218,M,Y,N,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,-13086,-1931,0,1,0,Laborers,3.0,-16.0,2.0
23219,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21497,0,0,0,0,No job,1.0,-44.0,1.0
23220,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14716,-2057,0,0,0,Sales staff,1.0,-18.0,2.0
23221,F,N,Y,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22715,0,0,0,0,No job,2.0,-52.0,2.0
23222,F,N,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-16395,-888,1,0,0,High skill tech staff,1.0,-14.0,2.0
23223,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-14084,-2696,1,0,0,Drivers,2.0,-42.0,2.0
23224,F,N,N,1,157500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-11194,-1160,0,0,0,Cleaning staff,2.0,-34.0,2.0
23225,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23225,0,0,0,0,No job,2.0,-39.0,2.0
23226,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,With parents,-10198,-560,0,1,0,Drivers,1.0,-55.0,2.0
23227,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19000,-1170,1,1,0,Drivers,1.0,-18.0,2.0
23228,F,N,Y,1,180000.0,Working,Higher education,Civil marriage,House / apartment,-13767,-1882,0,0,0,Sales staff,3.0,-6.0,1.0
23229,M,N,N,2,225000.0,Working,Higher education,Civil marriage,House / apartment,-16768,-3088,1,0,0,Laborers,4.0,-59.0,2.0
23230,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17366,-3080,0,0,0,Core staff,2.0,-28.0,2.0
23231,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-15188,-1072,0,0,0,No job,1.0,-17.0,1.0
23232,F,N,N,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-17508,-1648,0,0,0,Laborers,2.0,-24.0,2.0
23233,F,Y,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-9782,-1715,0,0,0,Drivers,1.0,-21.0,2.0
23234,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21042,0,0,1,0,No job,2.0,-42.0,1.0
23235,F,N,Y,1,157500.0,State servant,Higher education,Married,House / apartment,-15645,-4280,0,0,0,Core staff,3.0,-60.0,2.0
23236,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-22111,-3854,0,0,0,Managers,2.0,-46.0,2.0
23237,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262,0,0,1,0,No job,1.0,-43.0,2.0
23238,F,N,Y,0,184500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24580,0,0,0,0,No job,1.0,-43.0,2.0
23239,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23421,0,0,0,0,No job,1.0,-9.0,2.0
23240,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19200,-11951,0,0,0,Medicine staff,1.0,-38.0,2.0
23241,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-23341,-5437,0,0,0,Medicine staff,1.0,-27.0,2.0
23242,F,N,Y,0,292500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13434,-3515,0,0,1,No job,1.0,-21.0,1.0
23243,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17993,-555,0,0,0,Security staff,1.0,-57.0,1.0
23244,F,N,Y,2,405000.0,State servant,Secondary / secondary special,Married,House / apartment,-18459,-4145,0,1,0,Medicine staff,4.0,-32.0,2.0
23245,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17375,-3759,0,0,0,No job,2.0,-13.0,2.0
23246,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-18670,-5431,1,1,0,Managers,2.0,-45.0,2.0
23247,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-16761,-4534,0,0,0,Sales staff,1.0,-8.0,2.0
23248,F,N,N,1,157500.0,Working,Higher education,Married,With parents,-12603,-102,0,0,0,Sales staff,3.0,-35.0,2.0
23249,F,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-14653,-2294,0,0,0,High skill tech staff,2.0,-16.0,1.0
23250,M,Y,N,0,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,-20858,-3110,0,0,0,Laborers,2.0,-9.0,2.0
23251,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,0,0,0,Sales staff,2.0,-22.0,1.0
23252,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-8678,-318,0,0,0,Laborers,1.0,-40.0,2.0
23253,F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,-10018,-704,0,0,1,Laborers,4.0,-15.0,0.0
23254,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21967,0,0,0,0,No job,2.0,-8.0,2.0
23255,F,Y,Y,0,427500.0,Working,Higher education,Married,House / apartment,-20052,-2507,0,0,1,Accountants,2.0,-13.0,2.0
23256,F,Y,N,0,225000.0,Commercial associate,Higher education,Married,With parents,-11828,-165,0,0,0,Accountants,2.0,-39.0,2.0
23257,F,N,Y,0,360000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-19065,-1833,1,1,1,Accountants,2.0,-5.0,1.0
23258,F,Y,N,0,90000.0,Pensioner,Higher education,Widow,House / apartment,-24210,0,0,0,0,No job,1.0,-36.0,2.0
23259,M,Y,N,1,121500.0,Working,Secondary / secondary special,Separated,House / apartment,-14372,-349,0,1,0,Drivers,2.0,-3.0,1.0
23260,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14521,-4351,0,1,0,Laborers,2.0,-58.0,2.0
23261,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9220,-1473,0,0,0,Core staff,1.0,-5.0,1.0
23262,M,N,N,0,144000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16621,-221,0,0,0,No job,2.0,-58.0,2.0
23263,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19438,-5314,0,0,0,Drivers,2.0,-22.0,2.0
23264,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-10748,-1661,0,1,0,Laborers,2.0,-11.0,1.0
23265,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21321,0,0,0,0,No job,2.0,-39.0,2.0
23266,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-11505,-1043,0,0,1,Laborers,2.0,-6.0,1.0
23267,M,Y,N,2,427500.0,Commercial associate,Higher education,Married,House / apartment,-14561,-4745,0,1,0,No job,4.0,-56.0,2.0
23268,M,Y,Y,1,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,-8780,-1534,1,1,0,Managers,3.0,-9.0,2.0
23269,F,N,N,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,-9799,-1977,1,0,1,No job,1.0,-23.0,2.0
23270,M,Y,Y,1,225000.0,Working,Higher education,Separated,House / apartment,-16794,-3325,0,0,0,Managers,2.0,-17.0,2.0
23271,F,N,Y,1,157500.0,Working,Higher education,Single / not married,With parents,-10304,-433,0,0,0,Secretaries,2.0,-3.0,1.0
23272,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11859,-1022,0,1,0,Managers,1.0,-4.0,2.0
23273,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15170,-7979,0,0,0,High skill tech staff,2.0,-8.0,2.0
23274,M,N,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-19080,-1851,0,1,0,Managers,2.0,-28.0,1.0
23275,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,0,Laborers,2.0,-45.0,2.0
23276,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13295,-975,0,0,0,Laborers,1.0,-38.0,2.0
23277,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10796,-2531,1,0,0,Laborers,4.0,-1.0,1.0
23278,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,0,No job,2.0,-46.0,2.0
23279,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16641,-9988,1,1,0,Sales staff,2.0,-37.0,2.0
23280,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16908,-2934,0,0,0,Cooking staff,2.0,-38.0,2.0
23281,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10454,-505,0,0,1,High skill tech staff,4.0,-23.0,1.0
23282,F,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-14197,-1389,0,0,0,Sales staff,4.0,-26.0,0.0
23283,F,N,N,0,103500.0,Working,Secondary / secondary special,Single / not married,With parents,-9819,-2568,1,0,0,No job,1.0,-4.0,2.0
23284,M,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,-13273,-1024,0,0,0,Drivers,3.0,-6.0,0.0
23285,M,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15290,-1253,1,0,0,Security staff,1.0,-16.0,1.0
23286,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12488,-1621,0,1,0,Waiters/barmen staff,2.0,-36.0,2.0
23287,F,Y,N,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-16872,-1656,0,0,0,Core staff,1.0,-14.0,2.0
23288,F,N,Y,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22140,0,0,0,0,No job,2.0,-14.0,2.0
23289,F,N,Y,1,135000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16767,-9270,0,0,0,Medicine staff,2.0,-39.0,2.0
23290,F,N,N,0,76500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-17308,-6224,1,1,0,Medicine staff,2.0,-46.0,2.0
23291,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15805,-433,1,0,0,Core staff,2.0,-8.0,2.0
23292,M,Y,N,0,900000.0,State servant,Higher education,Married,House / apartment,-23392,-1921,0,1,0,Core staff,2.0,-27.0,0.0
23293,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15350,-1331,0,1,0,Accountants,3.0,-5.0,0.0
23294,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23286,0,0,0,0,No job,1.0,-3.0,0.0
23295,F,N,Y,1,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10968,-1620,0,0,0,No job,2.0,-44.0,2.0
23296,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12755,-2105,0,0,0,No job,3.0,-44.0,2.0
23297,M,N,Y,0,135000.0,Working,Higher education,Married,With parents,-14734,-3172,1,1,0,No job,2.0,-19.0,2.0
23298,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21256,0,0,1,0,No job,1.0,-16.0,2.0
23299,F,N,N,0,315000.0,Working,Incomplete higher,Single / not married,With parents,-9746,-1268,0,1,0,Medicine staff,1.0,-26.0,1.0
23300,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-14810,-1655,0,0,0,Laborers,2.0,-50.0,2.0
23301,F,N,Y,1,157500.0,Working,Secondary / secondary special,Widow,House / apartment,-17985,-1812,0,0,0,Sales staff,2.0,-10.0,2.0
23302,F,N,Y,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-19728,-277,0,0,0,Sales staff,2.0,-60.0,2.0
23303,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-11239,-460,0,0,0,Accountants,3.0,-26.0,1.0
23304,F,N,Y,0,207000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18617,-2506,0,0,0,Cooking staff,1.0,-54.0,0.0
23305,F,N,Y,0,47250.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21414,0,0,1,0,No job,2.0,-17.0,2.0
23306,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13503,-1768,1,1,0,Medicine staff,2.0,-41.0,1.0
23307,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12733,-3185,1,0,0,Drivers,2.0,-8.0,1.0
23308,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-21664,-7077,0,1,0,Core staff,2.0,-37.0,2.0
23309,F,N,Y,1,119250.0,Working,Secondary / secondary special,Married,House / apartment,-15931,-4404,1,1,0,Core staff,3.0,-30.0,2.0
23310,F,N,Y,0,189000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20233,-6218,1,1,0,No job,2.0,-36.0,2.0
23311,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13777,-460,1,0,0,Laborers,4.0,-37.0,2.0
23312,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-23537,-4888,0,0,0,Medicine staff,2.0,-10.0,1.0
23313,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-17200,-2960,0,1,0,Secretaries,2.0,-23.0,2.0
23314,M,Y,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,-11055,-1074,0,0,0,Laborers,1.0,-40.0,2.0
23315,M,N,N,1,202500.0,Commercial associate,Higher education,Married,House / apartment,-13040,-1223,1,0,0,Core staff,3.0,-58.0,0.0
23316,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-19958,-7465,0,0,0,Laborers,2.0,-5.0,2.0
23317,M,Y,Y,2,243000.0,State servant,Higher education,Married,House / apartment,-10467,-200,0,0,0,Core staff,4.0,0.0,1.0
23318,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21871,0,0,0,0,No job,1.0,-10.0,2.0
23319,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14450,-3243,0,0,0,No job,3.0,-27.0,1.0
23320,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21595,0,0,0,1,No job,2.0,-43.0,2.0
23321,M,Y,N,0,202500.0,Pensioner,Higher education,Married,House / apartment,-20195,0,0,0,0,No job,2.0,-44.0,1.0
23322,F,Y,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10377,-3024,0,0,0,Medicine staff,1.0,-10.0,2.0
23323,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-20163,-223,1,1,0,Core staff,2.0,-41.0,2.0
23324,F,N,Y,0,247500.0,Working,Secondary / secondary special,Widow,House / apartment,-20030,-2607,0,0,0,Cooking staff,1.0,-41.0,0.0
23325,F,Y,Y,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,-16930,-8995,0,0,0,High skill tech staff,1.0,-28.0,1.0
23326,M,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19170,-4965,0,0,0,Laborers,2.0,-11.0,1.0
23327,F,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20432,0,0,0,0,No job,1.0,-29.0,2.0
23328,F,N,Y,0,90000.0,Pensioner,Higher education,Single / not married,House / apartment,-21983,0,0,0,0,No job,1.0,-22.0,2.0
23329,F,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-17956,-9363,0,0,0,Core staff,3.0,-19.0,2.0
23330,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23770,0,0,0,0,No job,2.0,-46.0,2.0
23331,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21188,-5818,0,0,0,No job,2.0,-20.0,2.0
23332,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24510,0,0,0,0,No job,2.0,-19.0,2.0
23333,M,Y,N,2,225000.0,Working,Higher education,Married,House / apartment,-10241,-743,0,0,0,No job,4.0,-28.0,2.0
23334,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23400,0,0,1,1,No job,1.0,-5.0,1.0
23335,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19791,-3172,0,1,0,No job,1.0,-19.0,1.0
23336,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,-11034,-2421,0,0,0,Laborers,3.0,-45.0,0.0
23337,F,Y,N,1,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10130,-1651,0,0,0,Accountants,2.0,-42.0,1.0
23338,F,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-17782,-9975,0,0,0,Core staff,1.0,-5.0,1.0
23339,F,N,Y,1,99000.0,Working,Higher education,Married,House / apartment,-16721,-8875,1,1,0,Core staff,3.0,-27.0,1.0
23340,F,N,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,-21881,0,0,0,0,No job,2.0,-40.0,2.0
23341,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12885,-2087,1,0,0,Laborers,4.0,-14.0,2.0
23342,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17211,-3232,0,0,0,Laborers,2.0,-34.0,2.0
23343,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14823,-961,0,0,0,Drivers,1.0,-17.0,1.0
23344,F,N,N,0,72000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18799,-1466,1,0,0,Cleaning staff,1.0,-17.0,2.0
23345,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,-12790,-3329,0,0,1,Core staff,3.0,-57.0,2.0
23346,M,N,Y,0,193500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9070,-401,0,0,0,Sales staff,1.0,-17.0,2.0
23347,M,N,Y,1,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,-12443,-1169,0,1,0,Drivers,3.0,-15.0,2.0
23348,F,Y,N,0,652500.0,Working,Higher education,Single / not married,House / apartment,-19137,-349,1,1,1,Managers,1.0,-35.0,2.0
23349,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19949,0,0,0,0,No job,2.0,-41.0,1.0
23350,M,Y,N,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18875,0,0,0,0,No job,2.0,-51.0,2.0
23351,F,N,Y,1,108000.0,State servant,Secondary / secondary special,Married,House / apartment,-14028,-3277,0,0,0,Core staff,3.0,-17.0,2.0
