,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,days_birth,days_employed,work_phone,home_phone,email,occup_type,family_size,begin_month,credit,CODE
17631,M,N,Y,2,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,24278,0,0,0,0,No job,4.0,3,1.0,M-2427881000.0Pensioner
17632,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17147,3822,0,1,0,Sales staff,2.0,7,2.0,F-17147270000.0Commercial associate
17633,F,N,Y,0,153000.0,Working,Higher education,Single / not married,House / apartment,10762,683,0,1,0,Core staff,1.0,17,2.0,F-10762153000.0Working
17634,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,15161,7140,0,0,0,Core staff,1.0,12,2.0,F-15161180000.0Commercial associate
17635,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,Office apartment,15520,2664,0,0,0,Security staff,3.0,20,2.0,M-15520135000.0Working
17636,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,13160,6156,0,0,0,No job,4.0,30,2.0,F-13160225000.0Working
17637,F,N,N,0,135000.0,Working,Incomplete higher,Married,House / apartment,16392,2119,0,0,0,Core staff,2.0,35,2.0,F-16392135000.0Working
17638,F,N,N,1,202500.0,Working,Higher education,Married,House / apartment,16391,2014,1,0,0,No job,3.0,21,2.0,F-16391202500.0Working
17639,F,Y,N,1,67500.0,State servant,Higher education,Married,House / apartment,13876,5370,1,0,0,High skill tech staff,3.0,59,1.0,F-1387667500.0State servant
17640,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,17402,3153,0,1,0,Core staff,2.0,21,2.0,F-17402225000.0Working
17641,M,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,19796,1200,0,0,1,High skill tech staff,2.0,30,1.0,M-19796247500.0Commercial associate
17642,M,Y,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,22426,0,0,0,0,No job,1.0,5,2.0,M-22426180000.0Pensioner
17643,M,Y,Y,1,270000.0,Commercial associate,Higher education,Married,House / apartment,16282,2042,0,1,0,Managers,3.0,22,2.0,M-16282270000.0Commercial associate
17644,F,N,N,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,14968,118,0,0,0,Laborers,3.0,10,0.0,F-14968121500.0Working
17645,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,10314,962,0,0,1,Sales staff,2.0,11,2.0,M-10314135000.0Working
17646,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,18679,1797,0,0,0,Drivers,2.0,10,2.0,M-18679180000.0Working
17647,F,N,Y,0,225000.0,Working,Incomplete higher,Single / not married,House / apartment,14030,2075,0,0,0,No job,1.0,56,2.0,F-14030225000.0Working
17648,F,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,14420,2593,0,0,0,Private service staff,2.0,26,2.0,F-14420157500.0Working
17649,M,N,Y,0,108000.0,Pensioner,Secondary / secondary special,Married,House / apartment,23332,0,0,1,0,No job,2.0,37,0.0,M-23332108000.0Pensioner
17650,F,N,Y,0,238500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17100,1236,1,1,0,Core staff,2.0,27,2.0,F-17100238500.0Commercial associate
17651,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,19444,2832,0,0,0,No job,2.0,0,1.0,F-19444202500.0Working
17652,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,12289,1812,0,1,0,Core staff,2.0,43,1.0,F-12289157500.0Working
17653,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21916,0,0,1,0,No job,2.0,52,1.0,F-21916144000.0Pensioner
17654,M,Y,N,0,108000.0,Working,Secondary / secondary special,Married,Office apartment,17209,1081,0,0,0,Security staff,2.0,54,2.0,M-17209108000.0Working
17655,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,14897,3435,1,1,1,No job,2.0,22,2.0,F-14897306000.0Commercial associate
17656,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,19251,10305,0,0,0,No job,2.0,25,2.0,F-19251135000.0Working
17657,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,With parents,8041,1419,0,1,1,Sales staff,3.0,23,2.0,F-8041180000.0Working
17658,M,Y,N,0,315000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,17107,781,0,0,1,No job,1.0,10,2.0,M-17107315000.0Commercial associate
17659,M,Y,N,0,252000.0,Working,Higher education,Married,House / apartment,15227,5300,1,1,0,Laborers,2.0,11,1.0,M-15227252000.0Working
17660,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,8861,889,1,0,0,Drivers,1.0,24,2.0,M-8861202500.0Working
17661,F,N,Y,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,12099,2207,0,0,1,No job,5.0,10,2.0,F-12099247500.0Commercial associate
17662,M,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,13639,430,0,0,0,Laborers,4.0,25,2.0,M-13639135000.0Working
17663,F,N,Y,3,135000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,13841,4425,0,1,0,No job,4.0,40,2.0,F-13841135000.0Working
17664,F,N,Y,3,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,12855,772,0,0,0,Sales staff,5.0,12,1.0,F-12855135000.0Commercial associate
17665,F,Y,Y,0,360000.0,State servant,Higher education,Separated,House / apartment,19305,1905,0,0,0,Core staff,1.0,1,0.0,F-19305360000.0State servant
17666,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,16817,1557,0,0,0,Laborers,3.0,46,2.0,F-16817135000.0Working
17667,F,N,Y,0,103500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,10961,473,0,0,0,Cooking staff,2.0,40,1.0,F-10961103500.0State servant
17668,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,11140,3807,1,0,0,Laborers,2.0,32,2.0,F-11140157500.0Working
17669,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,11432,820,1,0,0,Core staff,2.0,6,2.0,F-11432112500.0Working
17670,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,9927,828,0,0,0,Drivers,2.0,22,2.0,M-9927157500.0Working
17671,F,N,N,0,72000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,23147,0,0,1,0,No job,1.0,39,2.0,F-2314772000.0Pensioner
17672,M,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,11746,401,1,1,0,Managers,2.0,21,2.0,M-11746135000.0Working
17673,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,20284,557,0,0,0,Security staff,2.0,27,2.0,M-20284270000.0Working
17674,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,22870,0,0,0,1,No job,1.0,21,2.0,F-22870135000.0Pensioner
17675,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,15901,130,1,0,0,Security staff,2.0,13,0.0,M-15901180000.0Working
17676,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,13277,1603,0,0,1,No job,2.0,11,2.0,F-13277135000.0Working
17677,F,N,Y,0,292500.0,Working,Higher education,Single / not married,House / apartment,15303,108,0,0,0,No job,1.0,49,0.0,F-15303292500.0Working
17678,F,Y,N,0,562500.0,Working,Higher education,Married,House / apartment,14654,2836,1,0,0,Managers,2.0,24,2.0,F-14654562500.0Working
17679,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,11908,596,1,1,0,Laborers,2.0,38,1.0,M-11908180000.0Working
17680,F,N,Y,0,315000.0,Commercial associate,Higher education,Separated,House / apartment,17752,2380,1,1,0,Accountants,1.0,27,2.0,F-17752315000.0Commercial associate
17681,M,Y,Y,0,153000.0,Working,Higher education,Separated,With parents,20013,7640,0,0,1,Managers,1.0,56,2.0,M-20013153000.0Working
17682,F,Y,Y,0,112500.0,Pensioner,Lower secondary,Civil marriage,House / apartment,24482,0,0,1,0,No job,2.0,29,1.0,F-24482112500.0Pensioner
17683,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,13384,381,0,0,0,No job,1.0,3,0.0,F-13384135000.0Commercial associate
17684,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,21273,0,0,0,0,No job,2.0,7,1.0,F-21273180000.0Pensioner
17685,F,Y,Y,0,178650.0,Pensioner,Higher education,Widow,House / apartment,17291,0,0,1,0,No job,1.0,50,2.0,F-17291178650.0Pensioner
17686,F,N,N,0,74250.0,State servant,Secondary / secondary special,Married,House / apartment,19931,3141,1,0,0,Core staff,2.0,2,1.0,F-1993174250.0State servant
17687,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,21684,2422,0,0,0,Drivers,2.0,21,2.0,M-21684180000.0Working
17688,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,10261,3079,1,1,1,No job,2.0,30,2.0,F-10261202500.0Working
17689,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15527,1744,1,1,0,Sales staff,2.0,19,2.0,F-15527202500.0Commercial associate
17690,F,Y,N,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,13810,1678,1,1,1,Core staff,3.0,40,1.0,F-13810405000.0Working
17691,F,N,Y,0,90000.0,Pensioner,Higher education,Single / not married,House / apartment,21983,0,0,0,0,No job,1.0,47,2.0,F-2198390000.0Pensioner
17692,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,14542,3179,0,0,0,Laborers,2.0,6,2.0,M-14542180000.0Commercial associate
17693,F,N,N,1,135000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,11416,2992,0,0,0,Laborers,2.0,25,1.0,F-11416135000.0Working
17694,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17733,2362,0,0,0,Security staff,2.0,41,2.0,F-17733135000.0Commercial associate
17695,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,10112,3170,1,1,0,Laborers,3.0,18,1.0,F-10112135000.0Working
17696,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,15575,2448,0,1,0,No job,2.0,17,2.0,F-15575157500.0Commercial associate
17697,M,Y,Y,3,270000.0,Working,Secondary / secondary special,Married,House / apartment,12689,1163,0,0,0,Laborers,5.0,18,1.0,M-12689270000.0Working
17698,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,21188,5818,0,0,0,No job,2.0,7,1.0,F-21188112500.0Commercial associate
17699,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,14953,1812,1,0,0,Sales staff,2.0,32,2.0,F-14953112500.0Working
17700,F,N,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,16974,862,0,0,1,Cooking staff,2.0,44,2.0,F-16974112500.0Working
17701,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,13424,4754,0,0,1,Laborers,2.0,58,2.0,M-13424202500.0Working
17702,M,N,Y,0,198000.0,Pensioner,Higher education,Married,House / apartment,24662,0,0,0,0,No job,2.0,31,2.0,M-24662198000.0Pensioner
17703,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,20145,1043,0,0,0,Laborers,2.0,31,1.0,M-20145225000.0Working
17704,F,N,Y,0,193500.0,Working,Higher education,Married,House / apartment,21029,7280,0,0,0,High skill tech staff,2.0,33,0.0,F-21029193500.0Working
17705,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,10737,2078,0,0,1,Sales staff,2.0,45,2.0,F-10737157500.0Working
17706,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,21613,0,0,0,0,No job,1.0,41,2.0,F-21613135000.0Pensioner
17707,F,N,Y,0,247500.0,Pensioner,Higher education,Married,House / apartment,22107,0,0,0,0,No job,2.0,27,2.0,F-22107247500.0Pensioner
17708,M,N,Y,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,16055,3664,0,1,0,Laborers,3.0,9,2.0,M-1605581000.0Working
17709,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,10227,3365,1,1,0,Sales staff,1.0,20,2.0,F-10227202500.0Commercial associate
17710,F,Y,Y,1,560250.0,Working,Secondary / secondary special,Single / not married,House / apartment,12987,2330,0,0,0,Sales staff,2.0,13,1.0,F-12987560250.0Working
17711,M,N,N,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,13865,5674,1,1,0,Core staff,4.0,47,2.0,M-13865171000.0Working
17712,F,N,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,13673,2667,0,0,0,Core staff,3.0,33,0.0,F-13673157500.0Commercial associate
17713,M,N,N,0,157500.0,Working,Higher education,Single / not married,House / apartment,9234,1193,0,0,0,Core staff,1.0,27,2.0,M-9234157500.0Working
17714,M,N,N,2,216000.0,Working,Secondary / secondary special,Married,House / apartment,14740,1040,0,1,0,Laborers,4.0,36,0.0,M-14740216000.0Working
17715,M,N,N,2,202500.0,Working,Lower secondary,Married,House / apartment,13593,2546,1,0,0,Laborers,4.0,57,0.0,M-13593202500.0Working
17716,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,17635,5642,0,1,0,Managers,2.0,5,2.0,F-17635202500.0Commercial associate
17717,F,N,N,0,72000.0,Working,Secondary / secondary special,Single / not married,House / apartment,18799,1466,1,0,0,Cleaning staff,1.0,9,1.0,F-1879972000.0Working
17718,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,23255,0,0,0,0,No job,2.0,2,1.0,F-23255112500.0Pensioner
17719,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,9187,308,0,0,0,Core staff,1.0,22,2.0,M-9187225000.0Working
17720,F,N,Y,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,14010,3050,0,1,1,Private service staff,1.0,13,2.0,F-14010270000.0Commercial associate
17721,F,Y,Y,0,450000.0,State servant,Higher education,Married,House / apartment,19737,5359,0,0,0,No job,2.0,35,2.0,F-19737450000.0State servant
17722,M,N,N,3,121500.0,Working,Secondary / secondary special,Married,House / apartment,13745,212,0,0,0,Laborers,5.0,0,1.0,M-13745121500.0Working
17723,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,11101,96,1,0,0,Security staff,3.0,0,1.0,M-11101135000.0Working
17724,F,N,Y,0,94500.0,State servant,Higher education,Separated,House / apartment,18465,1930,1,0,0,Laborers,1.0,45,1.0,F-1846594500.0State servant
17725,F,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,With parents,11978,2780,0,1,0,Sales staff,2.0,25,0.0,F-1197881000.0Working
17726,M,Y,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,23211,0,0,0,0,No job,2.0,50,0.0,M-23211135000.0Pensioner
17727,F,N,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,16242,1540,0,0,0,Core staff,2.0,14,2.0,F-16242112500.0State servant
17728,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,11919,1787,0,1,0,Accountants,2.0,10,2.0,F-11919135000.0Working
17729,F,Y,N,2,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,9662,796,1,1,0,Core staff,4.0,0,0.0,F-9662162000.0Commercial associate
17730,M,Y,Y,0,222750.0,Working,Higher education,Married,House / apartment,16944,1324,0,0,0,Drivers,2.0,24,1.0,M-16944222750.0Working
17731,F,Y,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,14639,679,0,0,0,Accountants,2.0,46,2.0,F-14639157500.0Commercial associate
17732,M,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,12123,551,0,0,0,Laborers,4.0,17,2.0,M-12123180000.0Working
17733,M,Y,Y,0,540000.0,Commercial associate,Higher education,Single / not married,House / apartment,15238,2410,0,1,0,No job,1.0,13,2.0,M-15238540000.0Commercial associate
17734,F,Y,Y,0,256500.0,Commercial associate,Higher education,Married,House / apartment,11210,1724,1,0,0,Accountants,2.0,60,2.0,F-11210256500.0Commercial associate
17735,F,N,N,0,360000.0,Working,Higher education,Married,House / apartment,17095,6275,0,1,0,Core staff,2.0,14,2.0,F-17095360000.0Working
17736,F,Y,Y,1,234000.0,Working,Secondary / secondary special,Single / not married,House / apartment,20668,2844,0,0,0,No job,2.0,3,1.0,F-20668234000.0Working
17737,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,16757,3508,0,0,0,Core staff,2.0,21,2.0,F-16757157500.0Working
17738,F,N,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,15800,5939,0,0,0,Sales staff,1.0,53,1.0,F-15800180000.0Working
17739,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,Rented apartment,11768,1324,0,1,0,Laborers,3.0,13,2.0,M-11768135000.0Working
17740,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,24449,3056,0,1,0,Medicine staff,2.0,47,2.0,F-24449135000.0Working
17741,F,Y,N,1,90000.0,Working,Higher education,Married,House / apartment,11865,3895,0,1,0,Core staff,3.0,25,1.0,F-1186590000.0Working
17742,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,20577,13010,1,0,0,Core staff,1.0,54,2.0,F-20577112500.0State servant
17743,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21833,0,0,0,0,No job,2.0,42,1.0,F-2183390000.0Pensioner
17744,F,Y,N,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,12522,613,1,0,0,Laborers,1.0,10,1.0,F-12522225000.0Working
17745,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,10655,1444,0,0,0,Managers,2.0,23,0.0,M-10655315000.0Working
17746,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,12013,3973,1,0,0,Accountants,2.0,23,2.0,F-12013135000.0Commercial associate
17747,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,11729,652,0,0,0,Laborers,3.0,4,1.0,M-11729135000.0Working
17748,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,22921,0,0,0,0,No job,2.0,9,2.0,F-22921112500.0Pensioner
17749,M,Y,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22448,0,0,0,0,No job,2.0,19,2.0,M-22448202500.0Pensioner
17750,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,21042,0,0,1,0,No job,2.0,21,0.0,F-21042112500.0Pensioner
17751,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,23864,0,0,0,0,No job,2.0,14,2.0,F-23864112500.0Pensioner
